  0.10000000000000001       0.26001060488720490       -1.7887829119444913E-002
  0.20000000000000001       0.25733561658898130       -2.6749882982236264E-002
  0.30000000000000004       0.25463336158507721       -2.7022550039040649E-002
  0.40000000000000002       0.25270952193357543       -1.9238396515017672E-002
  0.50000000000000000       0.25230792725278312       -4.0159468079229085E-003
  0.60000000000000009       0.25410303763622244        1.7951103834393311E-002
  0.70000000000000007       0.25869356156993401        4.5905239337115558E-002
  0.80000000000000004       0.26659725987958244        7.9036983096484340E-002
  0.90000000000000002       0.27824697858519593       0.11649718705613477     
   1.0000000000000000       0.29398794425205682       0.15740965666860901     
   1.1000000000000001       0.31407634607572987       0.20088401823673052     
   1.2000000000000002       0.33867921957513319       0.24602873499403299     
   1.3000000000000000       0.36787563637735643       0.29196416802223218     
   1.4000000000000001       0.40165919135193462       0.33783554974578173     
   1.5000000000000000       0.43994176017522391       0.38282568823289315     
   1.6000000000000001       0.48255847547741576       0.42616715302191854     
   1.7000000000000002       0.52927383718897936       0.46715361711563597     
   1.8000000000000000       0.57978883315091934       0.50514995961939968     
   1.9000000000000001       0.63374890178155252       0.53960068630633140     
   2.0000000000000000       0.69075252353082517       0.57003621749272604     
   2.1000000000000001       0.75036018712540875       0.59607663594583593     
   2.2000000000000002       0.81210344578036497       0.61743258654956212     
   2.3000000000000003       0.87549376269640455       0.63390316916039557     
   2.4000000000000004       0.94003084791317948       0.64537085216774903     
   2.5000000000000000        1.0052102114246302       0.65179363511450661     
   2.6000000000000001        1.0705296993457980       0.65319487921167729     
   2.7000000000000002        1.1354948374145484       0.64965138068750294     
   2.8000000000000003        1.1996228739264223       0.64128036511873965     
   2.9000000000000004        1.2624454860497731       0.62822612123350841     
   3.0000000000000000        1.3235101830399822       0.61064696990209189     
   3.1000000000000001        1.3823805017156823       0.58870318675700062     
   3.2000000000000002        1.4386351397302541       0.56254638014571767     
   3.3000000000000003        1.4918662085435033       0.53231068813249149     
   3.4000000000000004        1.5416768102612399       0.49810601717736680     
   3.5000000000000000        1.5876781519055851       0.46001341644345300     
   3.6000000000000001        1.6294864095805799       0.41808257674994703     
   3.7000000000000002        1.6667195464477413       0.37233136867161359     
   3.8000000000000003        1.6989942757051697       0.32274729257428364     
   3.9000000000000004        1.7259233460521481       0.26929070346978518     
   4.0000000000000000        1.7471133152658225       0.21189969213674228     
   4.1000000000000005        1.7621629698882249       0.15049654622402381     
   4.2000000000000002        1.7706625474269568        8.4995775387319589E-002
   4.2999999999999998        1.7721939230694137        1.5313756424569676E-002
   4.4000000000000004        1.7663319360727858       -5.8619869966279450E-002
   4.5000000000000000        1.7526470510659025      -0.13684885006883341     
   4.6000000000000005        1.7307095743972229      -0.21937476668679559     
   4.7000000000000002        1.7000956712692461      -0.30613903127976938     
   4.8000000000000007        1.6603954487845587      -0.39700222484687381     
   4.9000000000000004        1.6112233725671687      -0.49172076217389993     
   5.0000000000000000        1.5522312552233994      -0.58992117343769213     
   5.1000000000000005        1.4831239737824129      -0.69107281440986468     
   5.2000000000000002        1.4036779169276121      -0.79446056854800851     
   5.3000000000000007        1.3137619073250599      -0.89916009602552271     
   5.4000000000000004        1.2133599716774965       -1.0040193564756343     
   5.5000000000000000        1.1025948396968501       -1.1076513198064635     
   5.6000000000000005       0.98175047166798779       -1.2084436802886234     
   5.7000000000000002       0.85129131585129403       -1.3045915581669374     
   5.8000000000000007       0.71187550749810180       -1.3941580835319227     
   5.9000000000000004       0.56435901181214554       -1.4751649568595619     
   6.0000000000000000       0.40978796761939451       -1.5457104419275105     
   6.1000000000000005       0.24937734338344278       -1.6041062423595172     
   6.2000000000000002        8.4475486584699805E-002  -1.6490185679874296     
   6.3000000000000007       -8.3483937157038612E-002  -1.6795942374173840     
   6.4000000000000004      -0.25303911379911087       -1.6955517664207225     
   6.5000000000000000      -0.42276123115137182       -1.6972211735226095     
   6.6000000000000005      -0.59131366607250591       -1.6855243492113405     
   6.7000000000000002      -0.75750350047820825       -1.6618983440570239     
   6.8000000000000007      -0.92032089354386004       -1.6281739306565173     
   6.9000000000000004       -1.0789637491713564       -1.5864285562749645     
   7.0000000000000000       -1.2328472318323096       -1.5388348266095320     
   7.1000000000000005       -1.3815995421339649       -1.4875231030165532     
   7.2000000000000002       -1.5250466560996683       -1.4344711396570335     
   7.3000000000000007       -1.6631893511103737       -1.3814269501070535     
   7.4000000000000004       -1.7961758545118685       -1.3298650340149474     
   7.5000000000000000       -1.9242730304210720       -1.2809717590920351     
   7.6000000000000005       -2.0478383664577713       -1.2356533603669919     
   7.7000000000000002       -2.1672943076050468       -1.1945594114727538     
   7.8000000000000007       -2.2831058281772485       -1.1581152057220190     
   7.9000000000000004       -2.3957615983250218       -1.1265577014777326     
   8.0000000000000000       -2.5057587079148655       -1.0999710958984386     
   8.0999999999999996       -2.6135906489351886       -1.0783194102032283     
   8.2000000000000011       -2.7197381045752431       -1.0614745564005477     
   8.3000000000000007       -2.8246620215642197       -1.0492391698897676     
   8.4000000000000004       -2.9287984270519085       -1.0413640548768872     
   8.5000000000000000       -3.0325544719418360       -1.0375604488992758     
   8.5999999999999996       -3.1363052244647034       -1.0375075252286716     
   8.7000000000000011       -3.2403907914695078       -1.0408556700480458     
   8.8000000000000007       -3.3451134053658804       -1.0472261389637258     
   8.9000000000000004       -3.4507341802259717       -1.0562077486009143     
   9.0000000000000000       -3.5574693120327470       -1.0673513180677523     
   9.0999999999999996       -3.6654855777389170       -1.0801626570616987     
   9.2000000000000011       -3.7748950785468960       -1.0940950080797887     
