  0.10000000000000001       0.25921119734812420       -2.5881904510252074E-002
  0.20000000000000001       0.25418923460950310       -5.0219627386210927E-002
  0.30000000000000004       0.24690376222876334       -7.2854723807397659E-002
  0.40000000000000002       0.23753853551786716       -9.3652267108961712E-002
  0.50000000000000000       0.22628846019432194      -0.11250075323545208     
  0.60000000000000009       0.21335726703699273      -0.12931193157329221     
  0.70000000000000007       0.19895521123923821      -0.14402055797754532     
  0.80000000000000004       0.18329680563133194      -0.15658405607906276     
  0.90000000000000002       0.16659859894334006      -0.16698206687991876     
   1.0000000000000000       0.14907701251190272      -0.17521586431437325     
   1.1000000000000001       0.13094625094587686      -0.18130761566025869     
   1.2000000000000002       0.11241630394992339      -0.18529946995953478     
   1.3000000000000000        9.3691057523026117E-002 -0.18725246426897263     
   1.4000000000000001        7.4966532943165159E-002 -0.18724524579860949     
   1.5000000000000000        5.6429271249737900E-002 -0.18537261693427257     
   1.6000000000000001        3.8254879356842755E-002 -0.18174391892895142     
   1.7000000000000002        2.0606751564129767E-002 -0.17648127792712986     
   1.8000000000000000        3.6349772291249839E-003 -0.16971774335004783     
   1.9000000000000001       -1.2524558081372244E-002 -0.16159535310497228     
   2.0000000000000000       -2.7750874319937259E-002 -0.15226316238565013     
   2.1000000000000001       -4.1938401620760291E-002 -0.14187527300823030     
   2.2000000000000002       -5.4997291467022438E-002 -0.13058889846262145     
   2.3000000000000003       -6.6853541115076354E-002 -0.11856249648053918     
   2.4000000000000004       -7.7448940749880152E-002 -0.10595399634803800     
   2.5000000000000000       -8.6740855038188541E-002  -9.2919142883083880E-002
   2.6000000000000001       -9.4701852379414211E-002  -7.9609973412256743E-002
   2.7000000000000002      -0.10131919624175917       -6.6173438623449612E-002
   2.8000000000000003      -0.10659421355946180       -5.2750173177026315E-002
   2.9000000000000004      -0.11054155532626864       -3.9473417668068327E-002
   3.0000000000000000      -0.11318836433541733       -2.6468090091486891E-002
   3.1000000000000001      -0.11457336457753671       -1.3850002421193809E-002
   3.2000000000000002      -0.11474588620194939       -1.7252162441267829E-003
   3.3000000000000003      -0.11376483925144185        9.8104695050754316E-003
   3.4000000000000004      -0.11169764865915750        2.0671905922843410E-002
   3.5000000000000000      -0.10861916229576213        3.0784863633953739E-002
   3.6000000000000001      -0.10461054320494563        4.0086190908165044E-002
   3.7000000000000002       -9.9758156578629117E-002   4.8523866263165086E-002
   3.8000000000000003       -9.4152461498448192E-002   5.6056950801809266E-002
   3.9000000000000004       -8.7886916994205880E-002   6.2655445042423069E-002
   4.0000000000000000       -8.1056911522072658E-002   6.8300054721332201E-002
   4.1000000000000005       -7.3758724520077965E-002   7.2981870019946979E-002
   4.2000000000000002       -6.6088528229809984E-002   7.6701962902679874E-002
   4.2999999999999998       -5.8141437457437668E-002   7.9470907723723144E-002
   4.4000000000000004       -5.0010614365198221E-002   8.1308230922394462E-002
   4.5000000000000000       -4.1786434723892062E-002   8.2241796413061577E-002
   4.6000000000000005       -3.3555721312712047E-002   8.2307134111800143E-002
   4.7000000000000002       -2.5401049327563621E-002   8.1546719851484262E-002
   4.8000000000000007       -1.7400127762674182E-002   8.0009215648894377E-002
   4.9000000000000004       -9.6252597785029658E-003   7.7748679841712159E-002
   5.0000000000000000       -2.1428840819787557E-003   7.4823756965242100E-002
   5.1000000000000005        4.9868016541389998E-003   7.1296857361177551E-002
   5.2000000000000002        1.1710135293597112E-002   6.7233336394581122E-002
   5.3000000000000007        1.7980203574426111E-002   6.2700682808289984E-002
   5.4000000000000004        2.3756976093277850E-002   5.7767725188517367E-002
   5.5000000000000000        2.9007362571778102E-002   5.2503864785002512E-002
   5.6000000000000005        3.3705196778224970E-002   4.6978342064468673E-002
   5.7000000000000002        3.7831151120378249E-002   4.1259543421532763E-002
   5.8000000000000007        4.1372586467416053E-002   3.5414353470378072E-002
   5.9000000000000004        4.4323342200793842E-002   2.9507557333777905E-002
   6.0000000000000000        4.6683471837583229E-002   2.3601296367893876E-002
   6.1000000000000005        4.8458929821452737E-002   1.7754579838695085E-002
   6.2000000000000002        4.9661215243227766E-002   1.2022854217750300E-002
   6.3000000000000007        5.0306978343464800E-002   6.4576310023703384E-003
   6.4000000000000004        5.0417595672575755E-002   1.1061732911095226E-003
   6.5000000000000000        5.0018719748356720E-002  -3.9887592421903447E-003
   6.6000000000000005        4.9139808964193975E-002  -8.7891078416274249E-003
   6.7000000000000002        4.7813643370588195E-002  -1.3261655936057793E-002
   6.8000000000000007        4.6075831783629048E-002  -1.7378115869591468E-002
   6.9000000000000004        4.3964315471167192E-002  -2.1115163124618561E-002
   7.0000000000000000        4.1518873434117171E-002  -2.4454420370500222E-002
   7.1000000000000005        3.8780634039187085E-002  -2.7382393949300858E-002
   7.2000000000000002        3.5791597472390253E-002  -2.9890365667968332E-002
   7.3000000000000007        3.2594173171669058E-002  -3.1974243007211973E-002
   7.4000000000000004        2.9230736063537953E-002  -3.3634371081311051E-002
   7.5000000000000000        2.5743205074718337E-002  -3.4875309888196163E-002
   7.6000000000000005        2.2172647017561293E-002  -3.5705580571570451E-002
   7.7000000000000002        1.8558908560399698E-002  -3.6137384571615930E-002
   7.8000000000000007        1.4940278594145656E-002  -3.6186299662540423E-002
   7.9000000000000004        1.1353182898281390E-002  -3.5870956958642661E-002
   8.0000000000000000        7.8319125971548168E-003  -3.5212703011265736E-002
   8.0999999999999996        4.4083874857781518E-003  -3.4235251113766643E-002
   8.2000000000000011        1.1119548978991908E-003  -3.2964325878789606E-002
   8.3000000000000007       -2.0307756072733651E-003  -3.1427305051725557E-002
   8.4000000000000004       -4.9960618450729227E-003  -2.9652862377995571E-002
   8.5000000000000000       -7.7631233603729652E-003  -2.7670615153000424E-002
   8.5999999999999996       -1.0314201346057005E-002  -2.5510779856840395E-002
   8.7000000000000011       -1.2634585247741706E-002  -2.3203839016847021E-002
   8.8000000000000007       -1.4712607463327122E-002  -2.0780222155854153E-002
   8.9000000000000004       -1.6539607801280970E-002  -1.8270003379538463E-002
   9.0000000000000000       -1.8109869585141818E-002  -1.5702617838608480E-002
   9.0999999999999996       -1.9420529482873237E-002  -1.3106598977314176E-002
   9.2000000000000011       -2.0471463298305754E-002  -1.0509338154325166E-002
   9.3000000000000007       -2.1265150088346330E-002  -7.9368679004057502E-003
   9.4000000000000004       -2.1806517064708032E-002  -5.4136697636170293E-003
   9.5000000000000000       -2.2102767803737471E-002  -2.9625073902944114E-003
   9.6000000000000014       -2.2163196323866770E-002  -6.0428520129300145E-004
   9.7000000000000011       -2.1998989598843954E-002   1.6420672502281495E-003
   9.8000000000000007       -2.1623021057876082E-002   3.7596854096787133E-003
   9.9000000000000004       -2.1049637582904714E-002   5.7338347497136663E-003
   10.000000000000000       -2.0294442450218272E-002   7.5519513268644247E-003
   10.100000000000001       -1.9374076580307504E-002   9.2036586991076849E-003
   10.200000000000001       -1.8306000358117532E-002   1.0680762221899735E-002
   10.300000000000001       -1.7108278167480166E-002   1.1977221906373658E-002
   10.400000000000000       -1.5799367650371685E-002   1.3089105171084813E-002
   10.500000000000000       -1.4397915555596939E-002   1.4014520947747459E-002
   10.600000000000001       -1.2922561884432561E-002   1.4753536711643775E-002
   10.700000000000001       -1.1391753874572514E-002   1.5308080098600465E-002
   10.800000000000001       -9.8235711903293006E-003   1.5681826842432137E-002
   10.900000000000000       -8.2355635083867958E-003   1.5880076819425045E-002
   11.000000000000000       -6.6446015064094404E-003   1.5909620019773557E-002
   11.100000000000001       -5.0667420784057818E-003   1.5778594280036588E-002
