 -> Busca direta:
  
           1  -1.0499999999999996     
           2  -1.0249999999999997     
           3  -1.0124999999999997     
           4  -1.0062499999999996     
           5  -1.0031249999999996     
           6  -1.0015624999999997     
           7  -1.0007812499999997     
           8  -1.0003906249999996     
           9  -1.0001953124999996     
          10  -1.0000976562499997     
          11  -1.0000488281249997     
          12  -1.0000244140624996     
          13  -1.0000122070312496     
          14  -1.0000061035156247     
          15  -1.0000030517578122     
          16  -1.0000015258789059     
          17  -1.0000007629394527     
          18  -1.0000003814697263     
          19  -1.0000001907348630     
              Raiz:       -1.00000019073

           1  0.45000000000000034     
           2  0.47500000000000031     
           3  0.48750000000000032     
           4  0.49375000000000036     
           5  0.49687500000000034     
           6  0.49843750000000031     
           7  0.49921875000000032     
           8  0.49960937500000036     
           9  0.49980468750000034     
          10  0.49990234375000031     
          11  0.49995117187500032     
          12  0.49997558593750036     
          13  0.49998779296875034     
          14  0.49999389648437531     
          15  0.49999694824218782     
          16  0.49999847412109411     
          17  0.49999923706054722     
          18  0.49999961853027375     
              Raiz:        0.49999961853

           1   1.9500000000000004     
           2   1.9750000000000005     
           3   1.9875000000000005     
           4   1.9937500000000004     
           5   1.9968750000000004     
           6   1.9984375000000005     
           7   1.9992187500000005     
           8   1.9996093750000004     
           9   1.9998046875000004     
          10   1.9999023437500005     
          11   1.9999511718750005     
          12   1.9999755859375004     
          13   1.9999877929687504     
          14   1.9999938964843755     
          15   1.9999969482421880     
          16   1.9999984741210941     
          17   1.9999992370605473     
          18   1.9999996185302740     
          19   1.9999998092651372     
              Raiz:        1.99999980927

 -> Newton-Raphson:
           1  -6.5479452054794525     
           2  -4.2706603540636685     
           3  -2.7888190119114764     
           4  -1.8559034008937796     
           5  -1.3159945143201113     
           6  -1.0670427883318254     
           7  -1.0040706509338257     
           8  -1.0000164659413726     
           9  -1.0000000002711202     
 Raiz:   -1.0000000002711202     
           1  0.66666666702816024     
           2  0.49572649569797556     
           3  0.50000006937619701     
 Raiz:   0.50000006937619701     
           1   3.1666657416512063     
           2   2.4873842378543163     
           3   2.1354811048715652     
           4   2.0151655065975342     
           5   2.0002246931688901     
           6   2.0000000504693798     
 Raiz:    2.0000000504693798     
